"review_id","star_rating","helpful_votes","total_votes","vine","verified_purchase"
"R11BVF4ZKSNH2L",3,11,21,"N","N"
"R6MZ58KFCQ3YW",1,32,35,"N","Y"
"R31GMQ7BCM8YWZ",2,22,22,"N","Y"
"R2QI5WHZRV5LEA",5,22,23,"N","Y"
"R17OHGOZVGJEFD",5,61,62,"N","Y"
"R34DBWJM7W508B",5,37,41,"N","N"
"R327VKJG8LPWGE",5,26,34,"N","Y"
"RE80HANL61AEP",3,33,39,"N","Y"
"RDTDMRTQKYR4E",1,45,46,"N","Y"
"R1JFO6B4K4AKDC",5,252,267,"N","Y"
"R2CD6Y5YKXDUV8",5,45,54,"N","Y"
"R1BVPEFYCCGEAW",1,27,29,"N","Y"
"R2ODH2YWIHX98A",5,41,41,"N","Y"
"RB0L1FU8P9CCZ",1,101,106,"N","Y"
"R3U766PBPQR8V3",3,14,26,"N","Y"
"RQV7O4DTASNYY",5,31,34,"N","Y"
"R1Y8OLVI2ZNJ6A",5,28,28,"N","Y"
"R2NPCU4QPJH9I7",5,20,25,"N","N"
"RKS5VC5HGIUZM",5,28,29,"N","Y"
"R3IDF9TNKH56YP",5,27,30,"N","N"
"R268O8XFAGJLJ8",5,210,295,"N","N"
"R2YHAZOR07IZHF",5,37,39,"N","N"
"R18RSPOKB8C8F2",1,34,45,"N","N"
"RCZFLS7YNB9LS",5,22,26,"N","Y"
"R29MPSTVGBFRVH",1,21,26,"N","Y"
"RLQT5KXSP3Z7C",1,23,33,"N","N"
"R2V7MRIPGVERFI",5,51,62,"N","N"
"R1EYARDHC8B0F7",4,18,22,"N","Y"
"ROVF77U7X5QTC",5,72,83,"N","N"
"R3NKIV0N03HJNW",1,30,33,"N","Y"
"R1EMK7YDR0OENW",3,29,32,"N","Y"
"R2H4JUA0SWFHZR",1,24,29,"N","N"
"R24MJMGOUAW4N3",2,16,22,"N","Y"
"R3IQ5E1K04ULB0",5,23,23,"N","Y"
"R98DRVS54COY0",5,25,26,"N","Y"
"RGLJP8S97IN9",5,19,20,"N","Y"
"R27V3OVM15ZBCY",4,13,20,"N","N"
"R171LDLQR2A87P",4,68,75,"N","Y"
"R22DW9P4KUZ6AT",5,46,56,"N","N"
"R20JA35I8VDT7J",4,56,62,"N","Y"
"R38QFFCLPC3TS6",3,43,44,"N","N"
"R2AI23SKGUP32C",5,23,24,"N","Y"
"R3LL0ZN0WPA6KU",4,20,21,"N","N"
"R33WO9I9X4W8R5",2,13,20,"N","N"
"R346YNZ6Z15GPW",3,26,27,"N","N"
"REOKBS6P5MY6M",1,15,21,"N","Y"
"R6UFG9FHJ2AT1",5,30,33,"N","Y"
"R2X80MH9AYWGHB",5,34,37,"N","Y"
"R3TQCTQ2VXS95V",1,23,32,"N","N"
"R3MEXHNFFIJ7JR",1,70,73,"N","Y"
"R1E32C0HFIDL4",5,37,39,"N","Y"
"R33YQARZB1EBH4",5,31,34,"N","Y"
"RP1T71EHJ04CZ",2,31,35,"N","Y"
"R1GJB447URUVNV",5,34,51,"N","Y"
"R2TCIZTBAEC60S",5,19,21,"N","N"
"R25FIL17EXF9P5",5,20,22,"N","Y"
"R3S56PIYDGXHSD",4,49,58,"N","N"
"R17EDRN9X8SP82",3,21,26,"N","Y"
"RUQM8NYGUH3N8",1,20,22,"N","Y"
"R3HRYS9EG1UPUF",5,20,21,"N","Y"
"R2LU0EZY3XSCH0",5,105,133,"N","Y"
"R1DJ1VWH19OGP7",5,21,21,"N","N"
"R33OIA3DW7J669",5,26,27,"N","N"
"R2T82L32IERE2A",5,21,22,"N","Y"
"RIZD4FGFNIIW9",5,77,100,"N","Y"
"RL3EBRRDE8H9O",5,24,26,"N","Y"
"R3QN79KUTFSSX5",5,18,22,"N","N"
"R1G3MIU9VAPHC9",5,32,35,"N","Y"
"R3TPSAM9G0TIXI",1,31,47,"N","N"
"R3R0E71P2NG72Q",1,25,25,"N","N"
"R10PJ9JXNOCNH5",5,138,141,"N","Y"
"R39L560ZV21LWD",5,39,41,"N","N"
"R2EIAM896YMK0O",5,28,28,"N","Y"
"R34WNBZ79I2EMX",5,74,77,"N","N"
"RS1Z8OVXAD3WM",5,31,40,"N","N"
"R2L54GP8D7DKM9",5,68,68,"N","Y"
"R1K8V06ANO46V3",5,29,36,"N","N"
"R3B81WHC7SP0DR",5,29,32,"N","Y"
"RN3S4EKAFUF78",4,31,34,"N","Y"
"R207TAN7DMIGNV",5,27,31,"N","N"
"R2BLG6T1569X4J",3,24,26,"N","Y"
"R3GRINRIMUSRLK",5,44,46,"N","Y"
"R2AQ3J7E003WOZ",5,55,69,"N","Y"
"R1A0IBGJLYEVD0",1,21,38,"N","N"
"R1P6WOZKSX2GAM",4,26,26,"N","N"
"R206ILHULDSQG4",1,26,32,"N","Y"
"R2VYUVIMW3TBX0",5,13,22,"N","Y"
"RRT6TLBAJDGGK",5,94,97,"N","Y"
"RM2IXGBMJ1Z70",5,21,24,"N","N"
"R3VRK9W6JM67YG",3,30,35,"N","N"
"R3G3QYLZCND3D8",2,153,189,"N","N"
"R2CI50HGBSLVVD",4,23,34,"N","Y"
"R288OTMR1FS4EA",5,13,21,"N","Y"
"R1CBO2B56X70NZ",5,24,26,"N","Y"
"R1J5PMOP7IJSGX",5,26,28,"N","Y"
"RX8Q6YQDTPFLV",5,58,58,"N","Y"
"R3J4UK95TGIQ68",5,19,25,"N","N"
"R2WQ65JWIX6Y11",1,21,27,"N","Y"
"R2BSI3QEUHBWIL",1,24,24,"N","Y"
"R2BLZ7HG41VN6V",2,13,24,"N","Y"
"R39TCSX6LWAAA3",5,169,169,"N","N"
"R2PILIB5PA35D0",4,31,33,"N","N"
"ROOW4EDT3AON6",5,32,32,"N","N"
"RV6YX5A5VKOMK",5,44,54,"N","N"
"R23RNXO43NVBIO",5,20,21,"N","Y"
"R2GZ88LQ2EQ2NY",5,28,30,"N","Y"
"R2JMXYSHMZCWRC",5,19,22,"N","N"
"R2OH1EQ6UBEDAT",5,26,28,"N","N"
"R1YXQNATQB8LN5",1,19,22,"N","N"
"R2X77516AI1O3Z",2,21,26,"N","Y"
"R1RRXD2AKE91D5",1,13,21,"N","N"
"R2M1RA9E4SMQD4",5,38,42,"N","Y"
"R13K6BSNEGJFEM",5,2506,2518,"N","N"
"RG23HKC73GLI7",5,23,24,"N","Y"
"R2YV0VX62OXOT3",5,52,53,"N","Y"
"R20BXMM88RESBL",5,22,26,"N","Y"
"R2Y23F7WL3OE0C",4,20,21,"N","Y"
"R3TJPJO5UIXT35",2,96,107,"N","Y"
"R24COAOOO09HG6",5,16,25,"N","N"
"R1580JB38BS0Q",1,15,24,"N","Y"
"R2BL42YRJZ298R",5,21,24,"N","N"
"R2O9I6T85D6NPG",5,24,24,"N","Y"
"R9SCKL7JVOP05",5,29,30,"N","Y"
"R3GYIWRADXA87Y",5,60,60,"N","Y"
"R18YWAN0Z5AW7O",4,16,24,"N","Y"
"R211MX9CQ59R1T",5,18,20,"N","N"
"RTBPBD09JOX",5,30,31,"N","Y"
"R1TRBMRYA5SM46",5,26,27,"N","Y"
"RCO4VF46K82FI",5,18,24,"N","N"
"R33B0GT5CXEXY9",5,29,40,"N","Y"
"R1BBALVLPI6L8H",4,26,26,"N","Y"
"R1RTZUFNSM8UZJ",5,20,20,"N","N"
"R1WLPQDVEFM2W9",1,17,20,"N","N"
"R2ESWNBLHQL5GN",2,94,126,"N","Y"
"R1MUMS0F3KM37W",1,14,20,"N","Y"
"R2DEOZKEGXNH3N",4,20,22,"N","Y"
"RURD0MMTWF6UD",3,20,25,"N","Y"
"R1Y5D3RHGPBOH1",5,45,48,"N","N"
"R2X7O6OF0WEIBP",5,73,74,"N","Y"
"R20RPWLK3ID7OL",5,20,23,"N","N"
"RCWMG0TVNGLGO",5,61,63,"N","Y"
"R2P1I51R1ARD7Z",4,71,76,"N","N"
"R3QVSO8JF94UD7",1,23,24,"N","Y"
"R34JE33HL10LZT",5,76,79,"N","Y"
"R3RAMP14Q1PG2K",5,26,28,"N","Y"
"RRERN77S08AVS",5,160,172,"N","N"
"R2UISYAVRE58X8",5,95,98,"N","Y"
"R3FI8UL5E3SMQ5",4,39,40,"N","Y"
"R3SA0MC9QUFSGP",1,21,42,"N","N"
"R1OB4GOWEPLACC",5,29,31,"N","Y"
"R2BFC1IP7Y1HZA",5,36,41,"N","N"
"RVY0BOM38NLVA",1,210,236,"N","N"
"R38DYLL56M187T",5,23,24,"N","Y"
"RLWTJLIUMW9YO",1,16,32,"N","Y"
"R17PUY6Q1YD0HK",5,40,41,"N","Y"
"R380N7ATN1ONCS",5,232,257,"N","Y"
"R3H1IIZRNWA6LG",5,19,23,"N","Y"
"R33UAHCG5K3O59",2,20,21,"N","N"
"R2O5K0UC6QLUW3",1,47,51,"N","Y"
"R15DXWLBT4JO0W",2,16,24,"N","Y"
"R3OQCL06TYEJB1",5,24,26,"N","N"
"R2NXG753612W9B",5,28,30,"N","Y"
"RJ0YTPCRMHPHB",5,98,115,"N","N"
"R3T5NPKAJQ6JWJ",5,20,20,"N","Y"
"R12VK2I3YE8KMP",5,33,41,"N","N"
"RAIV3VIT2SAV",1,35,38,"N","N"
"RMT7506UDB0SD",2,18,20,"N","Y"
"R37CWIAT1NYS0A",5,47,50,"N","Y"
"R3NDTL1E7O6DC6",5,64,69,"N","N"
"RLS8LZAYXI3GK",5,21,25,"N","Y"
"R1CC1PGL91C3F2",5,26,26,"N","N"
"R36B6OOUXVOEIV",1,156,170,"N","Y"
"R37F1PGMRE5UOZ",5,34,43,"N","Y"
"R3LGI1ZOAG7755",1,22,25,"N","N"
"R330FPMM44JA3F",5,14,21,"N","N"
"R2LZ6MBNZREM4B",5,267,274,"N","N"
"R2VLCTXMNEZ727",5,59,70,"N","Y"
"R21Q7FGP89GDVO",3,31,32,"N","Y"
"R1408IHDDMW5WK",1,17,27,"N","N"
"RGYR1GEM4ETSW",5,20,22,"N","Y"
"R2FLBL2BGUCJ72",5,19,21,"N","Y"
"R8MVHUJDYEO1L",1,28,31,"N","N"
"R16YW5C18BJXMO",5,81,88,"N","Y"
"R2WQRL2O487DA9",5,24,25,"N","Y"
"R1FRVBH6KEY801",4,106,106,"N","Y"
"R294DI1YEQXI4M",1,41,42,"N","N"
"R31VP7QOA7GLHM",5,117,124,"N","N"
"R2HYZUQOEQBZCD",1,18,20,"N","Y"
"RW5KW88O6IIV9",5,47,50,"N","Y"
"R2N520HSOZ4XL0",2,40,45,"N","N"
"R31SIJNTSEYFRD",5,32,34,"N","N"
"R2IU33LRZ1GF0Z",5,35,54,"N","Y"
"R2D1QGKG3YKQ3J",1,51,54,"N","Y"
"R2KQ29E6CE4P67",5,23,32,"N","N"
"R3OQ1JBYPL6AYX",1,31,42,"N","Y"
"R3TTDCWUZVPX0F",5,24,26,"N","N"
"R3DSJ0C5BZNQLD",5,22,24,"N","Y"
"R2GCQZU49FNMPA",1,28,30,"N","Y"
"R22T8AOGMDBCXB",5,35,36,"N","N"
"R3UCOE0LC1KL6R",4,30,44,"N","N"
"R1IQ0R8LQ45TAN",1,135,147,"N","N"
"R1ZN3VNVVWM2JR",1,31,33,"N","Y"
"REM9O5CK7KM3L",5,22,25,"N","N"
"R2F3V9A7SX04FY",1,19,24,"N","Y"
"R2SKFEN8H1PY16",1,30,35,"N","Y"
"R2ZPQ53IKX59AG",1,22,24,"N","Y"
"R2HQIK6A4EK8VK",5,53,59,"N","Y"
"ROIJKHXQR1KXL",5,21,28,"N","Y"
"R1SDJ7D5NJRZJU",1,18,24,"N","Y"
"R3KFLQLC9LUNO4",5,138,152,"N","Y"
"R5R4VQG1CCIJK",5,26,31,"N","N"
"R1QBUWR3GTQURE",5,591,631,"N","Y"
"R12A66GSAFNV79",5,20,22,"N","N"
"RAL3WMPB6NGRQ",5,21,21,"N","N"
"R1HIUJOF4MYLR8",1,29,35,"N","Y"
"RDBXNQ7BIE86W",5,19,20,"N","Y"
"R43PVZVXG96Z2",1,23,32,"N","N"
"RSFLCOY6BHTUI",5,119,132,"N","N"
"R21CDU3K7W2DTT",5,76,80,"N","N"
"R1SA60CIAV5J1S",4,50,52,"N","Y"
"R2BMI817Y4GX9C",4,50,62,"N","N"
"R3HGLHIN669AIA",5,25,25,"N","N"
"R2TQHGK4MEM1V0",1,58,59,"N","N"
"R3AHYLOOSE6FFP",5,28,29,"N","Y"
"R348LQOSGOT1YH",5,18,29,"N","N"
"R3GC3WEK21O3PU",3,51,56,"N","N"
"R5OHFKVT8Y3Z1",3,52,57,"N","Y"
"R36RB6WEYCSOOQ",5,28,32,"N","N"
"R2RQ2U3TNAJLEV",1,29,43,"N","N"
"R16DBJNA8BHJQM",5,34,34,"N","Y"
"RP7CK9ZIXUZZE",5,18,23,"N","N"
"RGMW43RSVN1MM",2,20,20,"N","N"
"R3KYFCR9EQ1YTL",5,35,41,"N","Y"
"R1EH41VHJGRWGN",4,40,43,"N","Y"
"R2AIQ10FIGBNHV",5,21,21,"N","N"
"R13ABSX1VUT76Q",5,21,25,"N","Y"
"R2HV75D86MOJI9",5,122,131,"N","N"
"ROW3BX5AJYBR7",1,212,239,"N","N"
"R1D5G05CZ4IH5H",5,47,54,"N","Y"
"R26V58Y5AEU16U",4,49,52,"N","Y"
"R1415Z9JM7V7SP",5,20,21,"N","Y"
"R2I6I1DN0CG5FJ",1,29,34,"N","N"
"R13QGCC94MQ28F",5,18,21,"N","N"
"R1EV6ANVN9EXJ6",4,45,53,"N","N"
"R26D8XR5FH79WG",1,22,23,"N","N"
"RT35ZB39XDJH6",5,42,49,"N","Y"
"R24O3LFALZTVM2",5,30,30,"N","Y"
"RPC5QO9PYY1J0",1,41,51,"N","Y"
"R1U77QOZYBN5JY",5,16,22,"N","Y"
"R34U4XGF0OGCZH",5,21,22,"N","N"
"R1IS2C4Z88M8IR",1,80,86,"N","Y"
"RNFZ4CGG2LB4N",5,36,41,"N","N"
"R1ZGQH8BB5DHLU",5,147,159,"N","Y"
"R3CSE972UNCGQH",5,49,49,"N","Y"
"R15CGKV8APXPLI",1,19,25,"N","Y"
"R2T0WART5TDAOY",1,67,73,"N","Y"
"R34K9PSSPLX2J6",1,42,50,"N","Y"
"R3RDKN3BMEDYOH",4,21,29,"N","Y"
"R19FYSP4VH6VT0",1,22,28,"N","Y"
"RPRAO6KLXNL3O",5,21,22,"N","Y"
"R21WKF6G0BE7FO",5,32,37,"N","Y"
"RV4TBNZG3RCAO",1,39,40,"N","N"
"R22HQ0DXGVBK44",5,43,44,"N","Y"
"R2PMWZD5D79QD5",2,55,64,"N","N"
"R2738UAAZIZF82",5,20,22,"N","N"
"R3U3NPJ75FPX59",5,84,86,"N","Y"
"R12995KAKM1220",5,25,26,"N","N"
"R2M1SVKOY8LOY7",5,39,39,"N","Y"
"R3LASID8ESHZXS",5,53,65,"N","N"
"R3R7L5F6P8SK4C",5,145,152,"N","Y"
"RIQTNOXGSX9WX",5,28,36,"N","N"
"R2X11DQ554ZAYX",1,22,30,"N","N"
"R2HN9NRG94XBCX",2,24,26,"N","Y"
"R37TZJVPVXMSX4",1,67,68,"N","Y"
"R3BQEN2MJYOEE1",2,16,22,"N","Y"
"R3PSM7OLNKYKVV",2,22,25,"N","Y"
"R2SMC4UDKYBYIP",5,17,20,"N","Y"
"R2G0V2N4C4HLLJ",3,21,27,"N","Y"
"R2CYR3C5IU2N8L",4,19,21,"N","Y"
"R2KKIMK7JIJPWN",5,60,65,"N","Y"
"R1LKXEFIF5BGJ1",5,31,35,"N","Y"
"R1N3V4IRFSSGGX",5,20,20,"N","Y"
"R3T6P06B6JU1SJ",5,16,23,"N","Y"
"R23WHQORVC8L37",1,18,24,"N","Y"
"R2XZBW5F4CP21R",5,31,34,"N","Y"
"R1LORJFI2F2PPQ",2,23,24,"N","N"
"RJQUF0EE6PHHS",5,29,33,"N","Y"
"R3GERDQ78C8TBR",5,21,23,"N","N"
"R1AP1ZVN2W5TOH",1,50,64,"N","N"
"R3G50H84MM9LDK",5,37,39,"N","Y"
"R2649BCUHVA4E2",4,63,65,"N","Y"
"R4JIGQIRKP7V0",3,21,21,"N","N"
"RO9KDMNKIDE0Q",5,34,35,"N","Y"
"R2HIANB1NIIDFF",5,22,23,"N","Y"
"R12YAF254IF24B",1,19,20,"N","Y"
"R141XQ2HQI25SS",2,23,25,"N","Y"
"R37LC3X6UP0L6D",2,28,28,"N","Y"
"R2W1RCJKL6G40R",2,25,27,"N","Y"
"R30PYPAMKKLPAE",1,46,68,"N","N"
"R38YGAOD8H87FM",5,36,42,"N","N"
"R9KC71UAEU0HW",1,30,31,"N","N"
"R9YBII6E9ZKD",5,62,66,"N","N"
"R3RBDF4AQHUISQ",5,58,65,"N","Y"
"R2BZ15UW86NJW4",5,35,39,"N","Y"
"R2GRR38BK61148",5,28,35,"N","N"
"R2ITFFU0D24G1D",5,20,23,"N","Y"
"R2JRL7ZFJPQ7G7",5,29,31,"N","N"
"R2GM33FX8H06HK",5,31,33,"N","Y"
"R2YPYJEXY8H92T",3,48,59,"N","Y"
"R16FKIUL5D6WQJ",5,90,92,"N","Y"
"R3RY95PBTF3RNP",5,24,27,"N","Y"
"R1999165A7LJSQ",5,16,20,"N","Y"
"R2R7Y82MV85VQ7",1,25,35,"N","Y"
"R17KKN83Q689OM",5,113,119,"N","Y"
"R14CTCQABO9960",5,56,58,"N","N"
"R33I5M3SNILWCM",4,18,24,"N","Y"
"R16J2Q9B381R4P",5,66,71,"N","N"
"R3S266QWL9VF3O",5,20,20,"N","Y"
"R2BCMSI5YMTZE1",1,38,40,"N","Y"
"R3HNJA2XNZJLN4",1,17,22,"N","Y"
"R147UZ6NRB4JIV",5,30,31,"N","N"
"R39L0H11VG0R26",1,49,61,"N","N"
"RNUFQPGW5Q9BT",5,104,107,"N","N"
"R24I8XC0G7OQ2T",5,49,50,"N","Y"
"R2HDHNB529MEEO",5,49,50,"N","Y"
"R5QBD4G2M2VAW",5,26,26,"N","N"
"R10G3ZSEC5UXC2",4,25,27,"N","Y"
"R3KYAGGC3IT8GI",5,44,54,"N","Y"
"R124DWSDMMGW05",5,18,23,"N","Y"
"RVY3N4VJLXYH5",5,36,38,"N","Y"
"R1AGF1Z50M2X74",5,21,23,"N","Y"
"R2QESGKQZ2PSHP",3,32,39,"N","Y"
"R2Y07SMFTE30P8",5,26,29,"N","Y"
"R1ACJY09G5KEKU",1,18,22,"N","Y"
"R1G0G3Z34S8134",4,40,44,"N","Y"
"R2HPSAVOIWXTWD",5,32,33,"N","N"
"R3N8YVBADS30BA",5,53,54,"N","Y"
"R1ZRAOY3GJBV0U",5,20,21,"N","Y"
"R9KV56IE2WW4G",1,54,61,"N","Y"
"R2SPWGUPU9BI3X",2,24,25,"N","Y"
"RC3XT183J0V3L",5,31,34,"N","Y"
"R3IDPB4AL46KIC",5,15,24,"N","N"
"R101W8E882TTAX",5,21,25,"N","N"
"R3A1UWZJTJEM80",5,25,27,"N","N"
"RM6GS03XVKN72",5,131,139,"N","Y"
"R1WAMQ4VL8I2LF",5,19,21,"N","N"
"R3G1ZXFB70AHKV",1,20,21,"N","Y"
"R1QZLVFBNICTN4",1,18,30,"N","Y"
"R2NTZUF5EGZYQ2",5,24,24,"N","Y"
"R3V726IBGDM5Q5",5,19,20,"N","Y"
"R23C3S2MQX1JX4",5,19,23,"N","Y"
"R1M2O9H3MVRLSP",1,16,21,"N","N"
"R11IP84Q0KMLZY",1,17,25,"N","N"
"R2N8EVUBTBU075",1,29,38,"N","N"
"RZHRS59U1JDRI",1,45,60,"N","Y"
"R30BQ5VG7EKU2G",5,52,55,"N","Y"
"R3VQH6SN248PRN",5,23,25,"N","Y"
"RU51Q7725GFDA",5,23,23,"N","Y"
"R18ED0S3CKQNCZ",5,22,25,"N","Y"
"R2M31YOPVYC5VG",4,49,53,"N","Y"
"R2LUU3ULI31NB4",1,16,23,"N","Y"
"R34K8KYE551IX9",5,26,29,"N","Y"
"RK6XV5M2LHPRG",2,20,23,"N","N"
"R10QQZSEQCS602",1,13,22,"N","N"
"R3SAFLZQLQV7TN",5,23,23,"N","Y"
"R20OFDG2SUJJK1",3,42,52,"N","N"
"R2B811EIAKC6FI",1,43,67,"N","N"
"R2802XVDA9QBQY",4,28,29,"N","Y"
"R2VHRWNCYZN19N",1,32,32,"N","Y"
"R3A29WLR9GMMKP",5,21,23,"N","N"
"R1SEWFD3EUUQIJ",1,90,93,"N","N"
"R3RZW0C21DGEUZ",2,33,39,"N","Y"
"R233ASO2KW4DCR",1,12,23,"N","N"
"R50WA6I1JRBHN",5,20,20,"N","N"
"R38I6WJC2S8JFU",1,26,40,"N","N"
"R37KA0IXPDOM13",5,35,36,"N","N"
"R2J1W0VCMBUMHU",5,29,35,"N","N"
"RGZLBT6NIH3MW",5,60,69,"N","Y"
"R12NAH1MSTKFBC",3,19,24,"N","Y"
"R3K9KG61CNE4M5",4,46,61,"N","Y"
"R165O5IWD5ZJSS",5,47,52,"N","N"
"R2JWED3B855650",5,26,27,"N","Y"
"R3VP53JPE4LZP1",5,22,22,"N","Y"
"R926C41F5JT0Y",1,22,24,"N","Y"
"R3HSZGXQY0V6RD",5,278,301,"N","Y"
"R8NYVZ9QZH2PP",5,20,22,"N","Y"
"RWWTT1NIZ62WC",5,20,23,"N","Y"
"R10LVD204GE239",5,46,46,"N","Y"
"R1GN4970O5WIGF",5,27,33,"N","Y"
"R2XLHMV8M0GNUE",1,43,46,"N","Y"
"R1A2B2O9PLBM7H",5,36,37,"N","N"
"R3UH4RNUPSNF3G",1,46,61,"N","N"
"R39TH0LAQH9FM5",1,61,83,"N","N"
"R10RC0NBMQRW24",5,102,107,"N","Y"
"R2YYI2MO6XDAY1",5,18,21,"N","Y"
"R1FTSPVRITRN49",5,40,53,"N","Y"
"R33H3G2ZP15YJK",5,26,27,"N","Y"
"R3G6XUCJOAKLL5",1,40,44,"N","Y"
"R2JZL2VH0M3WBT",4,31,33,"N","Y"
"R21YVR3T8IKWE0",5,19,20,"N","Y"
"R15JCEMLRPJPJW",5,23,29,"N","Y"
"R1OCJP5SOF624P",1,26,29,"N","Y"
"R26TSNHC8C5ZE5",5,67,76,"N","Y"
"R3AWGAC8V1EMZ2",1,53,60,"N","N"
"R2X11O7P0IIY05",5,20,25,"N","N"
"R1WAUI0GFW11FD",4,22,24,"N","Y"
"RWWRHLP4TZEAC",5,25,27,"N","Y"
"R2CEOVTB12ULWY",5,22,26,"N","Y"
"R38M20HMC1AO3U",5,41,43,"N","N"
"RHVRI45BVKQF5",1,17,24,"N","N"
"R365LE1JS5I9O2",4,30,31,"N","Y"
"R2Z19NZLHGPAU0",5,30,32,"N","N"
"R3J4C1JT7Y19KM",5,119,120,"N","Y"
"RIA6RNXAED5W1",4,35,36,"N","Y"
"R2DWD45I6EDNT9",2,22,23,"N","N"
"R1HZ8R0003I929",5,599,777,"N","N"
"R3GJV95R4NB0UX",1,17,26,"N","N"
"R2R1O8HYDTJIL8",5,32,40,"N","Y"
"R3I5236G9Q5085",4,20,20,"N","Y"
"R2VM06O51X6KA9",5,101,119,"N","Y"
"RIX6PNEWZ8JF9",2,41,44,"N","Y"
"R20CGQI6UH1P56",3,31,34,"N","N"
"R2AS71NM1D4W3S",3,31,32,"N","N"
"R3NV8BM41MCJHG",4,47,48,"N","Y"
"R1YMLD1TMAW7IX",1,23,26,"N","N"
"RBIEXMICQUL35",5,78,84,"N","N"
"R1E5W3407P8MFV",5,14,22,"N","N"
"RW5XCTV8IS9M7",5,29,29,"N","Y"
"R33VURRTG8BSR2",1,39,40,"N","N"
"R2Y2BLCIGZPPPS",5,15,28,"N","N"
"R1YO3SYAC6A2TH",1,49,53,"N","N"
"R1ZYAREZDCF2S0",5,28,33,"N","N"
"R3RWUUJQ7M5HYT",5,26,28,"N","N"
"R3KV2AHDDU27WB",5,46,47,"N","Y"
"R2UGO6P2RF0CI8",1,20,22,"N","N"
"RBJSHVBUAYS2U",5,28,30,"N","Y"
"R3OD4F0MEVO2GA",5,32,32,"N","N"
"R2B89GHNYRSKM5",5,46,47,"N","Y"
"R1P42QQXORBRDM",1,158,180,"N","N"
"RSQ1MXQPN7WIU",2,29,33,"N","Y"
"R3IH80ZOFCW513",5,26,26,"N","Y"
"R3FTLT4MUGHKRN",5,18,27,"N","Y"
"R1ARP0ZIA6CB50",5,76,81,"N","N"
"R2DJL1JFZRFY27",5,27,31,"N","Y"
"R3M49Q20DTAB4F",5,40,43,"N","Y"
"R2IH4STIW32TZE",1,10,20,"N","N"
"R11AROJFN7PFWI",5,26,32,"N","Y"
"RBKON09PZG26M",5,28,29,"N","N"
"R291HV2LZIU9F3",4,33,36,"N","Y"
"R9V8O1C9DWDL",5,20,23,"N","N"
"RJOWL7OJRGX0N",3,23,27,"N","N"
"RCBPRIZ2HOJBC",5,19,28,"N","Y"
"R1LXNEMY4HURRS",1,34,36,"N","N"
"R3F7F31H5YMRZ5",2,19,26,"N","N"
"R9P2Y5H0QO7C",5,26,26,"N","N"
"R2BYIGPZ7UI7XH",5,34,35,"N","N"
"R1LKZ42J2B3WA8",5,28,28,"N","Y"
"R4JSPR5LPLUWW",4,23,26,"N","N"
"RMARNPJAIJ3K1",1,24,35,"N","Y"
"R1MFQUJO6SOPR8",5,51,51,"N","N"
"R333Y0X7YPBYYT",3,24,25,"N","N"
"R19RW8420GGNOL",5,179,188,"N","Y"
"R2B61B1YFLX665",5,19,20,"N","N"
"RWOKQQY1XAI3D",5,68,71,"N","Y"
"R26JPNJGRZPDHV",5,24,29,"N","N"
"R1QEEOFNCMYF6E",1,38,49,"N","N"
"R3PS5EES7FNS7W",5,22,23,"N","N"
"R3PAWMGC0CYGAH",5,20,22,"N","Y"
"RNN48BOZA27A9",5,44,49,"N","Y"
"RY6M2UITL6O7D",3,17,21,"N","N"
"R8F2VCJN647MQ",5,31,33,"N","N"
"RJ8QSRPV92PX3",1,25,29,"N","Y"
"RX19H7FF4P7PG",1,18,23,"N","Y"
"RQHG5ZU7PVA85",5,35,38,"N","Y"
"R2JCBIIHXAW1JE",1,29,46,"N","N"
"RDR3JZ262N8MR",5,68,71,"N","Y"
"R2GMP3JM120N9U",5,93,100,"N","Y"
"R3NPHOM5VRAKTP",5,33,35,"N","Y"
"RZJ9Y4EDWPSMD",5,61,63,"N","Y"
"R2HJSM68GB4KMP",5,49,53,"N","N"
"R248LR5H300G80",1,23,31,"N","Y"
"R31U2QMEG766IP",5,27,28,"N","N"
"R31OIPQ6Z0EWQR",1,25,27,"N","Y"
"R2R74OV0LAEVVT",1,33,34,"N","N"
"R2GUOSNYVZIPH3",5,32,38,"N","Y"
"R2EQI75G8J1YDP",1,16,21,"N","Y"
"R3FQPO2ED9SM2K",5,14,21,"N","Y"
"R2GAZ7O3J355FB",5,23,25,"N","Y"
"RPT5THY1MX5ML",5,57,74,"N","N"
"R1VWRBY8QUATWG",1,60,65,"N","Y"
"R1U0YCOULY8SBL",4,307,318,"N","N"
"R2OW6IAQ5IQ6BS",5,59,63,"N","Y"
"R2BG2KLTA3E49X",5,58,61,"N","Y"
"R2WQAKQKLJ1MOD",1,33,38,"N","N"
"R172NLBJLSYTWV",5,53,73,"N","N"
"R1O6X51EYM1XHM",1,31,35,"N","Y"
"ROWDBQS1RU38I",5,33,37,"N","Y"
"R3NX7QE4S5MBYA",1,32,32,"N","N"
"R1J1CQ93UVK86L",1,16,23,"N","N"
"R2CMOXBMP8NTUY",5,250,302,"N","Y"
"R3GX6LH68QKSLM",3,16,20,"N","Y"
"R3K1AO3XAP1OCG",3,20,30,"N","N"
"R2210NL72IZHUY",1,30,34,"N","N"
"R3F82AI0SIR4PH",4,26,28,"N","Y"
"R35AIWOPFR5ID9",5,49,50,"N","N"
"R3BQ8JSAZHQXZS",4,63,80,"N","Y"
